"Time","Cam Hue (N3 - NZ)","Cam Sat (N3 - NZ)","Cam Val (N3 - NZ)","Air Hum (N3 - NZ)","Air Temp (N3 - NZ)","Soil Hum (N3 - NZ)","Soil Temp (N3 - NZ)","Soil Nit (N3 - NZ)","Soil Pho (N3 - NZ)","Soil Pot (N3 - NZ)","Soil pH (N3 - NZ)","Soil EC (N3 - NZ)"
1720717800000,7,4,3,33.65,20.15,23.2,12.3,51,20.15,107,0.2,196
1720718400000,7,4,3,33.64,20.11,23.3,12.3,51,20.11,107,0.2,196
1720719000000,7,4,3,33.58,20.06,23.3,12.2,51,20.06,107,0.2,196
1720719600000,7,4,3,33.5,19.99,23.2,12.2,51,19.99,107,0.2,195
1720720200000,7,4,3,33.46,19.89,23.2,12.2,51,19.89,107,0.2,195
1720720800000,7,4,3,33.43,19.86,23.3,12.1,51,19.86,107,0.2,195
1720721400000,7,4,3,33.47,19.78,23.2,12,51,19.78,107,0.2,195
1720722000000,7,4,3,33.44,19.72,23.2,12,51,19.72,107,0.2,195
1720722600000,7,4,3,33.5,19.71,23.3,11.9,51,19.71,107,0.2,195
1720723200000,7,4,3,33.43,19.73,23.2,11.9,51,19.73,107,0.2,195
1720723800000,7,4,3,33.48,19.7,23.2,11.9,51,19.7,107,0.2,195
1720724400000,7,4,3,33.49,19.67,23.2,11.9,50,19.67,106,0.2,194
1720725000000,7,4,3,33.47,19.64,23.2,11.8,50,19.64,106,0.2,194
1720725600000,7,4,3,33.48,19.59,23.3,11.8,50,19.59,106,0.2,194
1720726200000,7,4,3,33.27,19.52,23.2,11.8,50,19.52,106,0.2,194
1720726800000,7,4,3,33.25,19.49,23.1,11.7,50,19.49,106,0.2,194
1720727400000,7,4,3,33.21,19.81,23.3,11.8,50,19.81,106,0.2,194
1720728000000,7,4,3,33.11,20.12,23.3,11.9,50,20.12,106,0.2,194
1720728600000,7,4,3,33.14,20.32,23.3,11.9,50,20.32,106,0.2,194
1720729200000,7,4,3,33.11,20.56,23.3,12,50,20.56,106,0.2,194
1720729800000,7,4,3,33.03,20.72,23.2,12,51,20.72,107,0.2,195
1720730400000,7,4,3,33.07,20.92,23.2,12.2,51,20.92,107,0.2,195
1720731000000,7,4,3,33.16,21.12,23.2,12.3,51,21.12,107,0.2,195
1720731600000,7,4,3,33.25,21.33,23.1,12.4,51,21.33,107,0.2,195
1720732200000,7,4,3,33.21,21.48,23.2,12.5,51,21.48,107,0.2,195
1720732800000,7,4,3,33.29,21.68,23.2,12.6,51,21.68,107,0.2,195
1720733400000,7,4,3,33.4,21.9,23.2,12.6,51,21.9,107,0.2,196
1720734000000,7,4,3,33.44,22.22,23.3,12.8,51,22.22,107,0.2,196
1720734600000,7,4,3,33.46,22.42,23.2,12.9,51,22.42,107,0.2,196
1720735200000,7,4,3,33.62,22.6,23.2,13,51,22.6,107,0.2,196
1720735800000,7,4,3,33.69,22.87,23.2,13.1,52,22.87,108,0.2,197
1720736400000,7,4,3,33.73,23.1,23.2,13.3,52,23.1,108,0.2,197
1720737000000,7,4,3,33.81,23.35,23.2,13.4,52,23.35,108,0.2,197
1720737600000,7,4,3,33.86,23.49,23.2,13.6,52,23.49,108,0.2,198
1720738200000,7,4,3,33.85,23.7,23.3,13.7,52,23.7,108,0.2,198
1720738800000,7,4,3,33.98,23.9,23.3,13.9,53,23.9,109,0.3,199
1720739400000,7,4,3,33.99,24.13,23.3,14,53,24.13,109,0.3,199
1720740000000,7,4,3,34.1,24.33,23.1,14.2,53,24.33,109,0.3,199
1720740600000,7,4,3,34.12,24.56,23.2,14.3,53,24.56,109,0.3,199
1720741200000,7,4,3,34.15,24.79,23.2,14.5,53,24.79,110,0.3,200
1720741800000,7,4,3,34.14,24.97,23.1,14.6,53,24.97,110,0.3,200
1720742400000,7,4,3,34.19,25.16,23.1,14.8,54,25.16,110,0.3,201
1720743000000,7,4,3,34.2,25.34,23.3,15,54,25.34,110,0.3,201
1720743600000,7,4,3,34.19,25.53,23.1,15.2,54,25.53,110,0.3,201
1720744200000,7,4,3,34.17,25.63,23.2,15.3,54,25.63,111,0.3,202
1720744800000,7,4,3,34.2,25.78,23.1,15.5,54,25.78,111,0.3,202
1720745400000,7,4,3,34.15,25.9,23.3,15.6,54,25.9,111,0.3,202
1720746000000,7,4,3,34.09,26.03,23.1,15.7,55,26.03,111,0.3,203
1720746600000,7,4,3,33.99,26.09,23.2,15.8,55,26.09,111,0.3,203
1720747200000,7,4,3,33.96,26.13,23.1,15.9,55,26.13,111,0.3,203
1720747800000,7,4,3,33.95,26.18,23.2,16,55,26.18,112,0.4,204
1720748400000,7,4,3,33.98,26.23,23,16.1,55,26.23,112,0.4,204
1720749000000,7,4,3,33.82,26.24,23.1,16.2,55,26.24,112,0.4,204
1720749600000,7,4,3,33.95,26.31,24.9,16.8,60,26.31,117,0.6,214
1720750200000,7,4,3,33.99,26.28,24.3,17,58,26.28,114,0.5,209
1720750800000,7,4,3,33.9,26.3,24.3,17.2,58,26.3,114,0.5,209
1720751400000,7,4,3,34.09,26.29,24.2,17.2,58,26.29,114,0.5,209
1720752000000,7,4,3,34.08,26.41,24.1,17.3,58,26.41,114,0.5,209
1720752600000,7,4,3,34.08,26.54,24.2,17.3,58,26.54,114,0.5,209
1720753200000,7,4,3,34,26.63,24.1,17.4,58,26.63,114,0.5,209
1720753800000,7,4,3,33.98,26.72,24.2,17.4,58,26.72,114,0.5,209
1720754400000,7,4,3,33.91,26.81,24,17.5,58,26.81,114,0.5,209
1720755000000,7,4,3,33.85,26.9,24.3,17.5,58,26.9,114,0.5,209
1720755600000,7,4,3,33.81,26.95,24.2,17.6,58,26.95,114,0.5,209
1720756200000,7,4,3,33.67,26.92,24.1,17.6,58,26.92,114,0.5,209
1720756800000,7,4,3,33.71,26.85,24,17.6,58,26.85,114,0.5,209
1720757400000,7,4,3,33.65,26.81,24,17.6,58,26.81,114,0.5,209
1720758000000,7,4,3,33.55,26.73,23.9,17.7,58,26.73,114,0.5,209
1720758600000,7,4,3,33.52,26.71,24.1,17.6,58,26.71,114,0.5,209
1720759200000,7,4,3,33.48,26.67,24.2,17.6,58,26.67,114,0.5,209
1720759800000,7,4,3,33.45,26.59,24.2,17.6,58,26.59,114,0.5,209
1720760400000,7,4,3,33.35,26.59,24,17.6,58,26.59,114,0.5,209
1720761000000,7,4,3,33.24,26.61,24,17.6,58,26.61,114,0.5,209
1720761600000,7,4,3,33.12,26.63,24.1,17.6,58,26.63,114,0.5,209
1720762200000,7,4,3,33,26.48,24,17.5,58,26.48,114,0.5,209
1720762800000,7,4,3,32.85,25.94,24.1,17.3,58,25.94,114,0.5,209
1720763400000,7,4,3,32.85,25.37,23.9,17.2,57,25.37,114,0.4,208
1720764000000,7,4,3,33.09,24.95,24,17,57,24.95,114,0.4,208
1720764600000,7,4,3,33.12,24.64,24,16.9,57,24.64,113,0.4,207
1720765200000,7,4,3,33.11,24.31,24.2,16.7,57,24.31,113,0.4,207
1720765800000,7,4,3,33.19,24.08,24,16.5,57,24.08,113,0.4,207
1720766400000,7,4,3,33.19,23.88,24,16.4,56,23.88,113,0.4,206
1720767000000,7,4,3,33.2,23.74,24,16.2,56,23.74,113,0.4,206
1720767600000,7,4,3,33.3,23.59,24,16.1,56,23.59,112,0.4,205
1720768200000,7,4,3,33.34,23.48,24.1,16,56,23.48,112,0.4,205
1720768800000,7,4,3,33.37,23.37,24,15.8,56,23.37,112,0.4,205
1720769400000,7,4,3,33.32,23.23,24,15.7,55,23.23,112,0.4,204
1720770000000,7,4,3,33.3,23.08,24.1,15.6,55,23.08,112,0.4,204
1720770600000,7,4,3,33.24,22.93,24.1,15.5,55,22.93,112,0.4,204
1720771200000,7,4,3,33.19,22.84,24,15.4,55,22.84,111,0.3,203
1720771800000,7,4,3,33.27,22.77,24,15.2,55,22.77,111,0.3,203
1720772400000,7,4,3,33.31,22.71,23.8,15.2,55,22.71,111,0.3,203
1720773000000,7,4,3,33.3,22.63,24,15.1,54,22.63,111,0.3,202
1720773600000,7,4,3,33.26,22.56,23.9,15,54,22.56,111,0.3,202
1720774200000,7,4,3,33.33,22.51,24.1,14.9,54,22.51,111,0.3,202
1720774800000,7,4,3,33.38,22.47,24.1,14.8,54,22.47,111,0.3,202
1720775400000,7,4,3,33.29,22.4,24,14.7,54,22.4,111,0.3,202
1720776000000,7,4,3,33.29,22.3,24,14.6,54,22.3,110,0.3,201
1720776600000,7,4,3,33.45,22.25,24.1,14.5,54,22.25,110,0.3,201
1720777200000,7,4,3,33.47,22.23,24,14.4,54,22.23,110,0.3,201
1720777800000,7,4,3,33.47,22.15,24.1,14.4,54,22.15,110,0.3,201
1720778400000,7,4,3,33.43,22.09,24,14.3,53,22.09,110,0.3,200
1720779000000,7,4,3,33.21,21.99,23.9,14.2,53,21.99,110,0.3,200
1720779600000,7,4,3,33.15,21.81,24,14.1,53,21.81,110,0.3,200
1720780200000,7,4,3,33.18,21.74,24,14,53,21.74,110,0.3,200
1720780800000,7,4,3,33.26,21.71,24.1,14,53,21.71,109,0.3,199
1720781400000,7,4,3,33.35,21.67,24,13.9,53,21.67,109,0.3,199
1720782000000,7,4,3,33.26,21.66,24,13.8,53,21.66,109,0.3,199
1720782600000,7,4,3,33.12,21.59,23.9,13.7,53,21.59,109,0.3,199
1720783200000,7,4,3,33,21.45,24,13.7,53,21.45,109,0.3,199
1720783800000,7,4,3,33.07,21.28,24.1,13.6,52,21.28,108,0.2,198
1720784400000,7,4,3,32.97,21.22,24,13.5,52,21.22,108,0.2,198
1720785000000,7,4,3,32.91,21.13,24,13.4,52,21.13,108,0.2,198
1720785600000,7,4,3,32.8,21.03,24,13.3,52,21.03,108,0.2,198
1720786200000,7,4,3,32.77,20.96,24,13.2,52,20.96,108,0.2,197
1720786800000,7,4,3,32.68,20.85,24,13.1,52,20.85,108,0.2,197
1720787400000,7,4,3,32.71,20.8,23.7,13.1,52,20.8,108,0.2,197
1720788000000,7,4,3,32.72,20.77,24,13,52,20.77,108,0.2,197
1720788600000,7,4,3,32.67,20.7,24.1,12.9,51,20.7,107,0.2,196
1720789200000,7,4,3,32.62,20.63,23.9,12.9,51,20.63,107,0.2,196
1720789800000,7,4,3,32.61,20.46,24.1,12.8,51,20.46,107,0.2,196
1720790400000,7,4,3,32.59,20.46,24,12.8,51,20.46,107,0.2,196
1720791000000,7,4,3,32.58,20.36,24.1,12.7,51,20.36,107,0.2,196
1720791600000,7,4,3,32.5,20.24,24,12.6,51,20.24,107,0.2,195
1720792200000,7,4,3,32.55,20.17,23.9,12.5,51,20.17,107,0.2,195
1720792800000,7,4,3,32.47,20.14,24,12.5,51,20.14,107,0.2,195
1720793400000,7,4,3,32.48,20.07,24,12.4,51,20.07,107,0.2,195
1720794000000,7,4,3,32.45,19.93,24,12.3,51,19.93,107,0.2,195
1720794600000,7,4,3,32.42,19.86,24,12.2,50,19.86,106,0.2,194
1720795200000,7,4,3,32.43,19.76,24,12.2,50,19.76,106,0.2,194
1720795800000,7,4,3,32.41,19.72,24,12,50,19.72,106,0.2,194
1720796400000,7,4,3,32.38,19.65,24,12,50,19.65,106,0.2,194
1720797000000,7,4,3,32.45,19.61,24,11.9,50,19.61,106,0.2,194
1720797600000,7,4,3,32.42,19.67,24,11.9,50,19.67,106,0.2,194
1720798200000,7,4,3,32.51,19.69,24,11.9,50,19.69,106,0.1,193
1720798800000,7,4,3,32.63,19.72,24,11.9,50,19.72,106,0.1,193
1720799400000,7,4,3,32.63,19.77,24,11.8,50,19.77,106,0.1,193
1720800000000,7,4,3,32.65,19.77,24,11.8,50,19.77,106,0.1,193
1720800600000,7,4,3,32.71,19.74,24,11.8,50,19.74,106,0.1,193
1720801200000,7,4,3,32.67,19.69,24.2,11.8,50,19.69,106,0.1,193
1720801800000,7,4,3,32.52,19.61,24,11.7,50,19.61,106,0.1,193
1720802400000,7,4,3,32.5,19.51,24,11.7,50,19.51,106,0.1,193
1720803000000,7,4,3,32.42,19.42,24,11.6,50,19.42,106,0.1,193
1720803600000,7,4,3,32.36,19.32,24.1,11.5,50,19.32,106,0.1,193
1720804200000,7,4,3,32.33,19.25,24,11.5,49,19.25,105,0.1,192
1720804800000,7,4,3,32.33,19.17,24,11.5,49,19.17,105,0.1,192
1720805400000,7,4,3,32.35,19.13,24,11.4,49,19.13,105,0.1,192
1720806000000,7,4,3,32.43,19.11,24,11.4,49,19.11,105,0.1,192
1720806600000,7,4,3,32.59,19.13,23.9,11.4,49,19.13,105,0.1,192
1720807200000,7,4,3,32.59,19.18,23.9,11.4,49,19.18,105,0.1,192
1720807800000,7,4,3,32.52,19.21,24,11.3,49,19.21,105,0.1,192
1720808400000,7,4,3,32.45,19.18,24,11.3,49,19.18,105,0.1,192
1720809000000,7,4,3,32.62,19.18,24,11.3,49,19.18,105,0.1,192
1720809600000,7,4,3,32.51,19.19,24,11.3,49,19.19,105,0.1,192
1720810200000,7,4,3,32.5,19.15,23.9,11.2,49,19.15,105,0.1,192
1720810800000,7,4,3,32.51,19.07,24,11.2,49,19.07,105,0.1,191
1720811400000,7,4,3,32.48,19.06,24,11.2,49,19.06,105,0.1,191
1720812000000,7,4,3,32.53,19,24,11.2,49,19,105,0.1,191
1720812600000,7,4,3,32.52,19.01,24,11.1,49,19.01,105,0.1,191
1720813200000,7,4,3,32.52,19.03,24,11.1,49,19.03,105,0.1,191
1720813800000,7,4,3,32.64,19.1,24,11.1,49,19.1,105,0.1,191
1720814400000,7,4,3,32.73,19.19,24,11.1,49,19.19,105,0.1,191
1720815000000,7,4,3,32.9,19.29,24,11.2,49,19.29,105,0.1,191
1720815600000,7,4,3,32.99,19.45,24,11.2,49,19.45,105,0.1,191
1720816200000,7,4,3,33.07,19.58,24,11.2,49,19.58,105,0.1,191
1720816800000,7,4,3,33.12,19.65,24,11.2,49,19.65,105,0.1,191
1720817400000,7,4,3,33.17,19.71,24,11.3,49,19.71,105,0.1,191
1720818000000,7,4,3,33.06,19.78,24,11.3,49,19.78,105,0.1,191
1720818600000,7,4,3,33.12,19.82,24,11.3,49,19.82,105,0.1,191
1720819200000,7,4,3,33.19,19.92,23.9,11.3,49,19.92,105,0.1,191
1720819800000,7,4,3,33.11,19.97,24,11.4,49,19.97,105,0.1,191
1720820400000,7,4,3,33.3,20.03,24,11.4,49,20.03,105,0.1,192
1720821000000,7,4,3,33.39,20.2,24,11.5,49,20.2,105,0.1,192
1720821600000,7,4,3,33.65,20.37,24.1,11.5,49,20.37,105,0.1,192
1720822200000,7,4,3,33.95,20.54,23.8,11.6,49,20.54,105,0.1,192
1720822800000,7,4,3,34.12,20.75,24,11.8,49,20.75,105,0.1,192
1720823400000,7,4,3,34.2,20.93,24,11.9,50,20.93,106,0.1,193
1720824000000,7,4,3,34.25,21.07,24,11.9,50,21.07,106,0.1,193
1720824600000,7,4,3,34.41,21.18,23.9,12,50,21.18,106,0.1,193
1720825200000,7,4,3,34.45,21.3,24,12.2,50,21.3,106,0.1,193
1720825800000,7,4,3,34.61,21.43,24,12.2,50,21.43,106,0.1,193
1720826400000,7,4,3,34.84,21.57,24,12.3,50,21.57,106,0.2,194
1720827000000,7,4,3,34.9,21.7,23.9,12.4,50,21.7,106,0.2,194
1720827600000,7,4,3,34.97,21.8,24,12.5,50,21.8,106,0.2,194
1720828200000,7,4,3,35.3,21.85,23.9,12.6,50,21.85,106,0.2,194
1720828800000,7,4,3,35.29,21.92,24,12.7,50,21.92,106,0.2,194
1720829400000,7,4,3,35.38,22.03,24,12.8,51,22.03,107,0.2,195
1720830000000,7,4,3,35.38,22.07,24,12.9,51,22.07,107,0.2,195
1720830600000,7,4,3,35.57,22.15,23.7,12.9,51,22.15,107,0.2,195
1720831200000,7,4,3,35.66,22.23,23.9,13,51,22.23,107,0.2,195
1720831800000,7,4,3,35.89,22.24,23.9,13.1,51,22.24,107,0.2,195
1720832400000,7,4,3,36.03,22.3,23.9,13.2,51,22.3,107,0.2,196
1720833000000,7,4,3,36.15,22.36,23.9,13.3,51,22.36,107,0.2,196
1720833600000,7,4,3,36.21,22.43,24,13.4,51,22.43,107,0.2,196
1720834200000,7,4,3,36.31,22.47,23.9,13.5,51,22.47,107,0.2,196
1720834800000,7,4,3,36.18,22.53,23.9,13.5,51,22.53,107,0.2,196
1720835400000,7,4,3,36.33,22.57,24,13.6,52,22.57,108,0.2,197
1720836000000,7,4,3,36.31,22.63,23.9,13.7,52,22.63,108,0.2,197
1720836600000,7,4,3,36.33,22.67,23.9,13.7,52,22.67,108,0.2,197
1720837200000,7,4,3,36.41,22.71,23.9,13.8,52,22.71,108,0.2,197
1720837800000,7,4,3,36.47,22.74,23.9,13.8,52,22.74,108,0.2,197
1720838400000,7,4,3,36.3,22.74,23.9,13.9,52,22.74,108,0.2,197
1720839000000,7,4,3,36.41,22.77,23.8,14,52,22.77,108,0.2,197
1720839600000,7,4,3,36.37,22.79,23.9,14,52,22.79,108,0.2,198
1720840200000,7,4,3,36.34,22.8,23.9,14,52,22.8,108,0.2,198
1720840800000,7,4,3,36.29,22.82,23.9,14.1,52,22.82,108,0.2,198
1720841400000,7,4,3,36.26,22.8,24,14.1,52,22.8,108,0.2,198
1720842000000,7,4,3,36.25,22.77,23.9,14.1,52,22.77,108,0.2,198
1720842600000,7,4,3,36.32,22.78,23.7,14.2,52,22.78,108,0.2,198
1720843200000,7,4,3,36.09,22.74,23.8,14.2,52,22.74,108,0.2,198
1720843800000,7,4,3,36.01,22.69,23.9,14.2,52,22.69,108,0.2,198
1720844400000,7,4,3,36.04,22.6,23.9,14.2,52,22.6,108,0.2,198
1720845000000,7,4,3,36.26,22.54,23.8,14.2,52,22.54,108,0.2,198
1720845600000,7,4,3,36.21,22.45,23.7,14.2,52,22.45,108,0.2,198
1720846200000,7,4,3,36.46,22.36,23.9,14.2,52,22.36,108,0.2,198
1720846800000,7,4,3,36.17,22.2,23.8,14.1,52,22.2,108,0.2,198
1720847400000,7,4,3,36.15,22.07,23.7,14,52,22.07,108,0.2,198
1720848000000,7,4,3,35.99,21.88,23.8,14,52,21.88,108,0.2,198
1720848600000,7,4,3,35.93,21.73,23.9,13.9,52,21.73,108,0.2,197
1720849200000,7,4,3,35.83,21.64,23.7,13.9,52,21.64,108,0.2,197
1720849800000,7,4,3,35.93,21.53,23.9,13.8,52,21.53,108,0.2,197
1720850400000,7,4,3,35.92,21.5,23.7,13.7,52,21.5,108,0.2,197
1720851000000,7,4,3,35.9,21.46,23.8,13.7,52,21.46,108,0.2,197
1720851600000,7,4,3,35.98,21.41,23.8,13.6,52,21.41,108,0.2,197
1720852200000,7,4,3,35.82,21.36,23.9,13.6,51,21.36,107,0.2,196
1720852800000,7,4,3,35.7,21.32,23.9,13.6,51,21.32,107,0.2,196
1720853400000,7,4,3,35.7,21.27,23.9,13.5,51,21.27,107,0.2,196
1720854000000,7,4,3,35.65,21.24,23.8,13.4,51,21.24,107,0.2,196
1720854600000,7,4,3,35.49,21.2,23.9,13.4,51,21.2,107,0.2,196
1720855200000,7,4,3,35.53,21.14,23.8,13.3,51,21.14,107,0.2,196
1720855800000,7,4,3,35.33,21.11,24,13.3,51,21.11,107,0.2,196
1720856400000,7,4,3,35.43,21.07,23.8,13.2,51,21.07,107,0.2,196
1720857000000,7,4,3,35.39,20.98,23.8,13.2,51,20.98,107,0.2,195
1720857600000,7,4,3,35.44,20.95,23.6,13.1,51,20.95,107,0.2,195
1720858200000,7,4,3,35.22,20.89,23.9,13.1,51,20.89,107,0.2,195
1720858800000,7,4,3,35.17,20.82,23.9,13,51,20.82,107,0.2,195
1720859400000,7,4,3,35.22,20.76,24,13,51,20.76,107,0.2,195
1720860000000,7,4,3,35.27,20.69,23.9,13,51,20.69,107,0.2,195
1720860600000,7,4,3,35.29,20.65,23.9,12.9,51,20.65,107,0.2,195
1720861200000,7,4,3,35.37,20.61,23.9,12.8,51,20.61,107,0.2,195
1720861800000,7,4,3,35.42,20.56,23.8,12.8,50,20.56,106,0.2,194
1720862400000,7,4,3,35.23,20.54,23.8,12.8,50,20.54,106,0.2,194
1720863000000,7,4,3,35.28,20.52,23.9,12.7,50,20.52,106,0.2,194
1720863600000,7,4,3,35.26,20.45,23.9,12.7,50,20.45,106,0.2,194
1720864200000,7,4,3,35.22,20.38,23.7,12.6,50,20.38,106,0.2,194
1720864800000,7,4,3,35.17,20.33,24,12.6,50,20.33,106,0.2,194
1720865400000,7,4,3,35.07,20.31,23.8,12.6,50,20.31,106,0.2,194
1720866000000,7,4,3,35.17,20.23,23.8,12.5,50,20.23,106,0.2,194
1720866600000,7,4,3,35.16,20.2,23.9,12.5,50,20.2,106,0.1,193
1720867200000,7,4,3,35.24,20.12,24,12.5,50,20.12,106,0.1,193
1720867800000,7,4,3,35.3,20.11,23.9,12.4,50,20.11,106,0.1,193
1720868400000,7,4,3,35.2,20.08,23.8,12.4,50,20.08,106,0.1,193
1720869000000,7,4,3,35.33,20.02,23.8,12.3,50,20.02,106,0.1,193
1720869600000,7,4,3,35.31,19.99,23.8,12.3,50,19.99,106,0.1,193
1720870200000,7,4,3,35.29,19.93,23.8,12.2,50,19.93,106,0.1,193
1720870800000,7,4,3,35.2,19.88,23.8,12.2,50,19.88,106,0.1,193
1720871400000,7,4,3,35.21,19.87,23.8,12.2,50,19.87,106,0.1,193
1720872000000,7,4,3,35.29,19.84,23.9,12.2,50,19.84,106,0.1,193
1720872600000,7,4,3,35.18,19.83,23.7,12.1,49,19.83,105,0.1,192
1720873200000,7,4,3,35.19,19.8,23.8,12,49,19.8,105,0.1,192
1720873800000,7,4,3,35.08,19.75,23.7,12,49,19.75,105,0.1,192
1720874400000,7,4,3,35.04,19.73,23.9,12,49,19.73,105,0.1,192
1720875000000,7,4,3,35.04,19.66,23.8,11.9,49,19.66,105,0.1,192
1720875600000,7,4,3,35.02,19.67,23.7,11.9,49,19.67,105,0.1,192
1720876200000,7,4,3,35.14,19.6,23.8,11.9,49,19.6,105,0.1,192
1720876800000,7,4,3,35.03,19.58,23.8,11.8,49,19.58,105,0.1,192
1720877400000,7,4,3,35.01,19.54,23.7,11.8,49,19.54,105,0.1,192
1720878000000,7,4,3,35.02,19.51,23.7,11.8,49,19.51,105,0.1,191
1720878600000,7,4,3,35.11,19.47,23.8,11.8,49,19.47,105,0.1,191
1720879200000,7,4,3,35.29,19.48,23.7,11.7,49,19.48,105,0.1,191
1720879800000,7,4,3,35.51,19.51,23.8,11.7,49,19.51,105,0.1,191
1720880400000,7,4,3,35.56,19.6,23.9,11.7,49,19.6,105,0.1,191
1720881000000,7,4,3,35.64,19.64,23.8,11.7,49,19.64,105,0.1,191
1720881600000,7,4,3,35.64,19.63,23.8,11.7,49,19.63,105,0.1,191
1720882200000,7,4,3,35.61,19.59,23.8,11.7,49,19.59,105,0.1,191
1720882800000,7,4,3,35.5,19.56,23.9,11.7,49,19.56,105,0.1,191
1720883400000,7,4,3,35.42,19.53,23.9,11.6,49,19.53,105,0.1,191
1720884000000,7,4,3,35.31,19.47,23.8,11.6,49,19.47,105,0.1,191
1720884600000,7,4,3,35.47,19.45,23.6,11.6,49,19.45,105,0.1,191
1720885200000,7,4,3,35.33,19.41,23.8,11.6,49,19.41,105,0.1,191
1720885800000,7,4,3,35.42,19.38,23.9,11.5,49,19.38,105,0.1,191
1720886400000,7,4,3,35.37,19.33,23.7,11.6,49,19.33,105,0.1,191
1720887000000,7,4,3,35.39,19.34,23.7,11.5,49,19.34,105,0.1,191
1720887600000,7,4,3,35.41,19.34,23.7,11.5,49,19.34,105,0.1,191
1720888200000,7,4,3,35.49,19.34,23.7,11.5,49,19.34,105,0.1,191
1720888800000,7,4,3,35.5,19.33,23.7,11.5,48,19.33,104,0.1,190
1720889400000,7,4,3,35.52,19.33,23.8,11.5,48,19.33,104,0.1,190
1720890000000,7,4,3,35.51,19.28,23.8,11.5,48,19.28,104,0.1,190
1720890600000,7,4,3,35.55,19.29,23.9,11.4,48,19.29,104,0.1,190
1720891200000,7,4,3,35.71,19.27,23.8,11.4,48,19.27,104,0.1,190
1720891800000,7,4,3,35.67,19.26,23.8,11.4,48,19.26,104,0.1,190
1720892400000,7,4,3,35.6,19.29,23.7,11.4,48,19.29,104,0.1,190
1720893000000,7,4,3,35.61,19.23,23.7,11.4,48,19.23,104,0.1,190
1720893600000,7,4,3,35.74,19.21,23.7,11.4,48,19.21,104,0.1,190
1720894200000,7,4,3,35.69,19.22,23.8,11.3,48,19.22,104,0.1,190
1720894800000,7,4,3,35.84,19.29,23.8,11.3,48,19.29,104,0.1,190
1720895400000,7,4,3,35.84,19.39,23.7,11.4,48,19.39,104,0.1,190
1720896000000,7,4,3,35.89,19.47,23.8,11.4,48,19.47,104,0.1,190
1720896600000,7,4,3,35.96,19.52,23.7,11.4,48,19.52,104,0.1,190
1720897200000,7,4,3,35.99,19.56,23.5,11.5,48,19.56,104,0.1,190
1720897800000,7,4,3,36.03,19.58,23.8,11.5,48,19.58,104,0.1,190
1720898400000,7,4,3,35.95,19.58,23.8,11.5,48,19.58,104,0.1,190
1720899000000,7,4,3,35.9,19.58,23.9,11.5,48,19.58,104,0.1,190
1720899600000,7,4,3,35.87,19.58,23.7,11.5,48,19.58,104,0.1,190
1720900200000,7,4,3,35.99,19.59,23.7,11.5,48,19.59,104,0.1,190
1720900800000,7,4,3,36.1,19.67,23.7,11.5,49,19.67,105,0.1,191
1720901400000,7,4,3,36.16,19.74,23.8,11.6,49,19.74,105,0.1,191
1720902000000,7,4,3,36.25,19.85,23.7,11.6,49,19.85,105,0.1,191
1720902600000,7,4,3,36.54,20.01,23.7,11.7,49,20.01,105,0.1,191
1720903200000,7,4,3,36.72,20.24,23.7,11.8,49,20.24,105,0.1,191
1720903800000,7,4,3,37.03,20.45,23.7,11.9,49,20.45,105,0.1,191
1720904400000,7,4,3,37.26,20.62,23.7,12,49,20.62,105,0.1,192
1720905000000,7,4,3,37.51,20.81,23.7,12.2,49,20.81,105,0.1,192
1720905600000,7,4,3,37.55,20.91,23.6,12.3,49,20.91,105,0.1,192
1720906200000,7,4,3,37.66,20.98,23.9,12.3,49,20.98,105,0.1,192
1720906800000,7,4,3,37.8,21.06,23.7,12.4,49,21.06,105,0.1,192
1720907400000,,,,,,,,,,,,
1720908000000,7,4,3,37.97,21.16,23.7,12.5,50,21.16,106,0.1,193
1720908600000,7,4,3,37.91,21.26,23.7,12.6,50,21.26,106,0.1,193
1720909200000,7,4,3,38.05,21.33,23.8,12.6,50,21.33,106,0.1,193
1720909800000,7,4,3,38.05,21.46,23.8,12.7,50,21.46,106,0.1,193
1720910400000,7,4,3,38.27,21.54,23.7,12.8,50,21.54,106,0.1,193
1720911000000,7,4,3,38.47,21.65,23.6,12.9,50,21.65,106,0.2,194
1720911600000,7,4,3,38.54,21.78,23.6,13,50,21.78,106,0.2,194
1720912200000,7,4,3,38.46,21.93,23.7,13.1,50,21.93,106,0.2,194
1720912800000,7,4,3,38.29,21.96,23.6,13.1,50,21.96,106,0.2,194
1720913400000,7,4,3,38.83,22.1,23.6,13.3,50,22.1,106,0.2,194
1720914000000,7,4,3,38.86,22.35,23.6,13.4,51,22.35,107,0.2,195
1720914600000,7,4,3,38.95,22.49,23.6,13.5,51,22.49,107,0.2,195
1720915200000,7,4,3,39.18,22.65,23.7,13.6,51,22.65,107,0.2,195
1720915800000,7,4,3,39.49,22.97,23.8,13.8,51,22.97,107,0.2,196
1720916400000,7,4,3,39.59,23.39,23.7,14.1,51,23.39,107,0.2,196
1720917000000,7,4,3,39.73,23.58,23.6,14.3,52,23.58,108,0.2,197
1720917600000,7,4,3,39.82,23.78,23.7,14.5,52,23.78,108,0.2,197
1720918200000,7,4,3,39.85,23.83,23.8,14.7,52,23.83,108,0.2,198
